"country","variable","measure","Unit","Date","Value"
"Germany","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",1947.9
"Germany","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",1.6
"Germany","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",1.6
"Germany","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",1.6
"Germany","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",55.436
"Germany","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",55.077
"Germany","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",55.053
"Germany","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",1.7
"Germany","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",1.7
"Germany","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",1.7
"Germany","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",734.4
"Germany","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",724.6
"Germany","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",734.6
"Germany","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",2.5
"Germany","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",2.4
"Germany","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",2.5
"Germany","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",45.11
"Germany","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",45.577
"Germany","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",47.005
"Germany","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",3.9
"Germany","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",4
"Germany","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",4.1
"Germany","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",23.865
"Germany","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",24.064
"Germany","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",25.078
"Greece","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",16.4
"Greece","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",16.9
"Greece","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",17.5
"Greece","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",38.861
"Greece","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",37.637
"Greece","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",37.208
"Greece","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",18.3
"Greece","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",18.9
"Greece","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",19.6
"Greece","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",688.8
"Greece","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",676
"Greece","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",695.7
"Greece","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",6.4
"Greece","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",6.8
"Greece","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",7.1
"Greece","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",15.368
"Greece","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",15.268
"Greece","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",15.201
"Greece","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",8.7
"Greece","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",9.3
"Greece","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",9.7
"Greece","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",330.6
"Greece","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",332.7
"Greece","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",344.7
"Greece","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",26.4
"Greece","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",28.6
"Greece","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",28.6
"Greece","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",16.087
"Greece","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",16.626
"Greece","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",17.774
"Greece","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",13.7
"Greece","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",13.6
"Greece","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",13.6
"Greece","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",4.021
"Greece","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",3.131
"Greece","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",2.973
"Hungary","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",10.7
"Hungary","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",10.6
"Hungary","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",10.9
"Hungary","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",13.819
"Hungary","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",14.095
"Hungary","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",14.707
"Hungary","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",10.1
"Hungary","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",10
"Hungary","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",10.4
"Hungary","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",392.4
"Hungary","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",390.1
"Hungary","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",402.9
"Hungary","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",4.1
"Hungary","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",4.1
"Hungary","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",4.2
"Hungary","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",5.351
"Hungary","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",5.467
"Hungary","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",5.755
"Hungary","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",5.8
"Hungary","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",5.7
"Hungary","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",6
"Hungary","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",226.4
"Hungary","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",225.2
"Hungary","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",233.5
"Hungary","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",4.9
"Hungary","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",4.9
"Hungary","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",4.9
"Hungary","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",6.101
"Hungary","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",6.361
"Hungary","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",6.862
"Hungary","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",3.9
"Hungary","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",3.9
"Hungary","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",4.2
"Hungary","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.81
"Hungary","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.825
"Hungary","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.902
"Ireland","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",9.3
"Ireland","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",9.2
"Ireland","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",9.5
"Ireland","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",19.32
"Ireland","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",19.239
"Ireland","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",19.681
"Ireland","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",9.3
"Ireland","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",9.2
"Ireland","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",9.6
"Ireland","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",171.1
"Ireland","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",167.7
"Ireland","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",172.3
"Ireland","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",2.2
"Ireland","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",2.2
"Ireland","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",2.3
"Ireland","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",4.568
"Ireland","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",4.598
"Ireland","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",4.777
"Ireland","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",2.2
"Ireland","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",2.3
"Ireland","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",2.4
"Ireland","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",42
"Ireland","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",41.7
"Ireland","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",43.7
"Ireland","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",4.1
"Ireland","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",4.3
"Ireland","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",4.4
"Ireland","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",9.394
"Ireland","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",9.901
"Ireland","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",10.253
"Ireland","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",29.6
"Ireland","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",30.7
"Ireland","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",30.4
"Ireland","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",6.087
"Ireland","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",5.979
"Ireland","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",6.001
"Italy","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",10.2
"Italy","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",10.2
"Italy","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",10.4
"Italy","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",206.938
"Italy","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",203.634
"Italy","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",201.461
"Italy","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",11.6
"Italy","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",11.6
"Italy","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",11.8
"Italy","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",2680.7
"Italy","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",2651.4
"Italy","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",2696.6
"Italy","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",4
"Italy","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",4
"Italy","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",4.1
"Italy","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",81.927
"Italy","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",80.862
"Italy","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",80.366
"Italy","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",4.7
"Italy","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",4.8
"Italy","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",4.9
"Italy","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",1099.4
"Italy","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",1095.9
"Italy","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",1122.7
"Italy","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",6.7
"Italy","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",6.5
"Italy","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",6.4
"Italy","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",40.541
"Italy","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",39.669
"Italy","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",39.089
"Italy","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",3.9
"Italy","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",3.9
"Italy","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",4.1
"Italy","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",14.655
"Italy","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",14.156
"Italy","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",14.452
"Latvia","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",7.5
"Latvia","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",7.9
"Latvia","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",8.4
"Latvia","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",2.079
"Latvia","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",2.288
"Latvia","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",2.49
"Latvia","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",7.1
"Latvia","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",7.5
